,collection_costs_or_attorney_fees,court_cost,current_amount_due,disposition_description,docket_number,entity_or_person_s_,interest_amount,issued_date,issuing_department,last_hearing_date,original_total_amount_due,property_address,total_administrative_costs,total_fines,total_paid,violation_number,violation_type
349,0,,2001.76,Default - Liable by prove-up,11CP013812,"CITI FINANCIAL SERVICES INC, ",0,2011-03-19T00:00:00.000,POLICE,2011-05-06T09:00:00.000,377.88,6136 S WINCHESTER ,0,1300,0.0,P002094819,13-12-140  Watchman required
350,0,,2001.76,Default - Liable by prove-up,11CP013812,"CITI FINANCIAL SERVICES INC, ",0,2011-03-19T00:00:00.000,POLICE,2011-05-06T09:00:00.000,377.88,6136 S WINCHESTER ,0,1300,0.0,P002094820,13-12-140  Watchman required
351,0,,0.0,City non-suit,11CP013820,"DEUTSCHE BANK, ",0,2011-03-21T00:00:00.000,POLICE,2011-05-06T09:00:00.000,0.0,5121 S UNION ,0,0,0.0,P002509932,13-12-125  Duty to secure and maintain vacant building.
352,0,,0.0,City non-suit,11CP013820,"DEUTSCHE BANK, ",0,2011-03-21T00:00:00.000,POLICE,2011-05-06T09:00:00.000,0.0,5121 S UNION ,0,0,0.0,P002509933,13-12-140  Watchman required
353,0,,0.0,City non-suit,11CP013820,"DEUTSCHE BANK, ",0,2011-03-21T00:00:00.000,POLICE,2011-05-06T09:00:00.000,0.0,5121 S UNION ,0,0,0.0,P002509936,13-12-125  Duty to secure and maintain vacant building.
354,0,,0.0,City non-suit,11CP013820,"DEUTSCHE BANK, ",0,2011-03-21T00:00:00.000,POLICE,2011-05-06T09:00:00.000,0.0,5121 S UNION ,0,0,0.0,P002509937,13-12-140  Watchman required
355,0,0.0,,City non-suit,11CP013840,"NATION STAR MORTGAGE LLC, ",0,2011-03-22T00:00:00.000,POLICE,2011-05-06T09:00:00.000,,822 W 50TH ST ,0,0,,P002509942,13-12-125  Duty to secure and maintain vacant building.
356,0,0.0,,City non-suit,11CP013840,"NATION STAR MORTGAGE LLC, ",0,2011-03-22T00:00:00.000,POLICE,2011-05-06T09:00:00.000,,822 W 50TH ST ,0,0,,P002509943,13-12-140  Watchman required
357,0,,5608.35,Default - Liable by prove-up,11CP015631,"WELLS FARGO BANK, ",0,2011-03-23T00:00:00.000,POLICE,2011-05-06T09:00:00.000,1223.88,6548 S GREEN ,0,4300,0.0,P002108930,13-12-125  Duty to secure and maintain vacant building.
358,0,,5608.35,Default - Liable by prove-up,11CP015631,"WELLS FARGO BANK, ",0,2011-03-23T00:00:00.000,POLICE,2011-05-06T09:00:00.000,1223.88,6548 S GREEN ,0,4300,0.0,P002108931,13-12-140  Watchman required
359,0,,5608.35,Default - Liable by prove-up,11CP015631,"WELLS FARGO BANK, ",0,2011-03-23T00:00:00.000,POLICE,2011-05-06T09:00:00.000,1223.88,6548 S GREEN ,0,4300,0.0,P002108932,13-12-125  Duty to secure and maintain vacant building.
360,0,,5608.35,Default - Liable by prove-up,11CP015631,"WELLS FARGO BANK, ",0,2011-03-23T00:00:00.000,POLICE,2011-05-06T09:00:00.000,1223.88,6548 S GREEN ,0,4300,0.0,P002108933,13-12-140  Watchman required
361,0,,5608.35,Default - Liable by prove-up,11CP015631,"WELLS FARGO BANK, ",0,2011-03-23T00:00:00.000,POLICE,2011-05-06T09:00:00.000,1223.88,6548 S GREEN ,0,4300,0.0,P002108934,13-12-125  Duty to secure and maintain vacant building.
362,0,,5608.35,Default - Liable by prove-up,11CP015631,"WELLS FARGO BANK, ",0,2011-03-23T00:00:00.000,POLICE,2011-05-06T09:00:00.000,1223.88,6548 S GREEN ,0,4300,0.0,P002108935,13-12-140  Watchman required
363,0,,0.0,City Non suit - Motion to set-aside default - Granted,11CP015638,"OCWEN BANK, ",0,2011-03-25T00:00:00.000,POLICE,2011-06-03T09:00:00.000,0.0,5700 S ABERDEEN ,0,0,0.0,P002094902,13-12-140  Watchman required
364,0,,0.0,City Non suit - Motion to set-aside default - Granted,11CP015638,"OCWEN BANK, ",0,2011-03-25T00:00:00.000,POLICE,2011-06-03T09:00:00.000,0.0,5700 S ABERDEEN ,0,0,0.0,P002094903,13-12-140  Watchman required
365,0,,0.0,City Non suit - Motion to set-aside default - Granted,11CP015638,"OCWEN BANK, ",0,2011-03-25T00:00:00.000,POLICE,2011-06-03T09:00:00.000,0.0,5700 S ABERDEEN ,0,0,0.0,P002094904,13-12-140  Watchman required
366,0,,0.0,City Non suit - Motion to set-aside default - Granted,11CP030466,"FRANKLIN CREDIT MGT, ",0,2011-03-25T00:00:00.000,POLICE,2011-08-05T09:00:00.000,0.0,38 S WHIPPLE ,0,0,0.0,P002146613,13-12-125  Duty to secure and maintain vacant building.
367,0,,0.0,City Non suit - Motion to set-aside default - Granted,11CP030466,"FRANKLIN CREDIT MGT, ",0,2011-03-25T00:00:00.000,POLICE,2011-08-05T09:00:00.000,0.0,38 S WHIPPLE ,0,0,0.0,P002146614,13-12-140  Watchman required
368,0,0.0,,City non-suit,11CP00209A,"US BANK, ",0,2011-03-28T00:00:00.000,POLICE,2011-05-06T11:00:00.000,,7534 S MARYLAND ,0,0,,P002161319,13-12-125  Duty to secure and maintain vacant building.
369,0,0.0,,City non-suit,11CP00209A,"US BANK, ",0,2011-03-28T00:00:00.000,POLICE,2011-05-06T11:00:00.000,,7534 S MARYLAND ,0,0,,P002161320,13-12-140  Watchman required
370,0,0.0,,City non-suit,11CP015650,"OAK FINANCIAL INC, ",0,2011-03-28T00:00:00.000,POLICE,2011-05-06T09:00:00.000,,6621 S WINCHESTER ,0,0,,P002108936,13-12-125  Duty to secure and maintain vacant building.
371,0,0.0,,City non-suit,11CP015650,"OAK FINANCIAL INC, ",0,2011-03-28T00:00:00.000,POLICE,2011-05-06T09:00:00.000,,6621 S WINCHESTER ,0,0,,P002108937,13-12-140  Watchman required
372,0,0.0,,City non-suit,11CP015650,"OAK FINANCIAL INC, ",0,2011-03-28T00:00:00.000,POLICE,2011-05-06T09:00:00.000,,6621 S WINCHESTER ,0,0,,P002108938,13-12-125  Duty to secure and maintain vacant building.
373,0,0.0,,City non-suit,11CP015650,"OAK FINANCIAL INC, ",0,2011-03-28T00:00:00.000,POLICE,2011-05-06T09:00:00.000,,6621 S WINCHESTER ,0,0,,P002108939,13-12-140  Watchman required
374,0,0.0,,City non-suit,11CP015650,"OAK FINANCIAL INC, ",0,2011-03-28T00:00:00.000,POLICE,2011-05-06T09:00:00.000,,6621 S WINCHESTER ,0,0,,P002108940,13-12-125  Duty to secure and maintain vacant building.
375,0,0.0,,City non-suit,11CP015650,"OAK FINANCIAL INC, ",0,2011-03-28T00:00:00.000,POLICE,2011-05-06T09:00:00.000,,6621 S WINCHESTER ,0,0,,P002108941,13-12-140  Watchman required
376,0,,8735.77,Default - Liable by prove-up,11CP015651,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-03-28T00:00:00.000,POLICE,2011-05-06T09:00:00.000,1223.88,6754 S HONORE ,0,4300,0.0,P002108942,13-12-125  Duty to secure and maintain vacant building.
377,0,,8735.77,Default - Liable by prove-up,11CP015651,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-03-28T00:00:00.000,POLICE,2011-05-06T09:00:00.000,1223.88,6754 S HONORE ,0,4300,0.0,P002108943,13-12-140  Watchman required
378,0,,8735.77,Default - Liable by prove-up,11CP015651,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-03-28T00:00:00.000,POLICE,2011-05-06T09:00:00.000,1223.88,6754 S HONORE ,0,4300,0.0,P002108944,13-12-125  Duty to secure and maintain vacant building.
379,0,,8735.77,Default - Liable by prove-up,11CP015651,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-03-28T00:00:00.000,POLICE,2011-05-06T09:00:00.000,1223.88,6754 S HONORE ,0,4300,0.0,P002108945,13-12-140  Watchman required
380,0,,8735.77,Default - Liable by prove-up,11CP015651,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-03-28T00:00:00.000,POLICE,2011-05-06T09:00:00.000,1223.88,6754 S HONORE ,0,4300,0.0,P002108946,13-12-125  Duty to secure and maintain vacant building.
381,0,,8735.77,Default - Liable by prove-up,11CP015651,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-03-28T00:00:00.000,POLICE,2011-05-06T09:00:00.000,1223.88,6754 S HONORE ,0,4300,0.0,P002108947,13-12-140  Watchman required
382,0,0.0,,Not liable - Respondent came into compliance with building code prior to hearing,11BS02904A,"FEDERAL NATIONAL MORTGAGE ASSN NATIONAL PROPERTY DISPOSITION CENTER, ",0,2011-03-31T00:00:00.000,BLDINGS,2011-05-12T12:00:00.000,,6738 S KOLIN ,0,0,,11DR286648,193110 Insure and secure vacant building. (13-12-125 (a).
383,0,0.0,,City non-suit,11CP017888,"BANK OF N Y MELLON, ",0,2011-04-01T00:00:00.000,POLICE,2011-05-06T01:00:00.000,,3532 W LEXINGTON ,0,0,,P002146677,13-12-125  Duty to secure and maintain vacant building.
384,0,0.0,,City non-suit,11CP017888,"BANK OF N Y MELLON, ",0,2011-04-01T00:00:00.000,POLICE,2011-05-06T01:00:00.000,,3532 W LEXINGTON ,0,0,,P002146678,13-12-140  Watchman required
385,0,,340.0,Default - Liable by prove-up,11CP017889,"DEUTSCHE BANK TRUST NATL CO, ",0,2011-04-01T00:00:00.000,POLICE,2011-05-06T01:00:00.000,0.0,3919 W JACKSON ,0,300,0.0,P002146679,13-12-125  Duty to secure and maintain vacant building.
386,0,,340.0,City non-suit,11CP017889,"DEUTSCHE BANK TRUST NATL CO, ",0,2011-04-01T00:00:00.000,POLICE,2011-05-06T01:00:00.000,0.0,3919 W JACKSON ,0,300,0.0,P002146680,13-12-140  Watchman required
387,0,0.0,,City non-suit,11CP017901,"DEUTSCHE BANK, ",0,2011-04-01T00:00:00.000,POLICE,2011-05-06T01:00:00.000,,4221 W WILCOX ,0,0,,P002146691,13-12-125  Duty to secure and maintain vacant building.
388,0,0.0,,City non-suit,11CP017901,"DEUTSCHE BANK, ",0,2011-04-01T00:00:00.000,POLICE,2011-05-06T01:00:00.000,,4221 W WILCOX ,0,0,,P002146692,13-12-140  Watchman required
389,0,,0.0,City non-suit,11CP017418,"H S B C BANK USA NA, ",0,2011-04-04T00:00:00.000,POLICE,2011-05-06T11:00:00.000,0.0,1807 E 93RD ,0,0,0.0,P002092596,13-12-140  Watchman required
390,0,,0.0,City non-suit,11CP017418,"H S B C BANK USA NA, ",0,2011-04-04T00:00:00.000,POLICE,2011-05-06T11:00:00.000,0.0,1807 E 93RD ,0,0,0.0,P002092597,13-12-125  Duty to secure and maintain vacant building.
391,0,,1984.19,Default - Liable by prove-up,11CP017876,"FEDERAL HOME MORT CORP, ",0,2011-04-04T00:00:00.000,POLICE,2011-05-06T11:00:00.000,264.24,2929 E 78TH ,0,1300,0.0,P002092237,13-12-140  Watchman required
392,0,,1984.19,Default - Liable by prove-up,11CP017876,"FEDERAL HOME MORT CORP, ",0,2011-04-04T00:00:00.000,POLICE,2011-05-06T11:00:00.000,264.24,2929 E 78TH ,0,1300,0.0,P002092240,13-12-125  Duty to secure and maintain vacant building.
393,0,0.0,,City non-suit,11CP018007,"QUANTUM SERVICING CORPORATION, ",0,2011-04-04T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6828 S RACINE ,0,0,,P002109009,13-12-125  Duty to secure and maintain vacant building.
394,0,0.0,,City non-suit,11CP018007,"QUANTUM SERVICING CORPORATION, ",0,2011-04-04T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6828 S RACINE ,0,0,,P002109010,13-12-140  Watchman required
395,0,0.0,,City non-suit,11CP018007,"QUANTUM SERVICING CORPORATION, ",0,2011-04-04T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6828 S RACINE ,0,0,,P002109011,13-12-125  Duty to secure and maintain vacant building.
396,0,0.0,,City non-suit,11CP018007,"QUANTUM SERVICING CORPORATION, ",0,2011-04-04T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6828 S RACINE ,0,0,,P002109012,13-12-140  Watchman required
397,0,0.0,,City non-suit,11CP018007,"QUANTUM SERVICING CORPORATION, ",0,2011-04-04T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6828 S RACINE ,0,0,,P002109013,13-12-125  Duty to secure and maintain vacant building.
398,0,0.0,,City non-suit,11CP018007,"QUANTUM SERVICING CORPORATION, ",0,2011-04-04T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6828 S RACINE ,0,0,,P002109014,13-12-140  Watchman required
399,0,0.0,,City non-suit,11CP017995,"FEDERAL NATIONAL MORTGAGE, ",0,2011-04-07T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,7351 S MORGAN ,0,0,,P002094744,13-12-125  Duty to secure and maintain vacant building.
400,0,0.0,,City non-suit,11CP017995,"FEDERAL NATIONAL MORTGAGE, ",0,2011-04-07T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,7351 S MORGAN ,0,0,,P002094745,13-12-140  Watchman required
401,0,0.0,,City non-suit,11CP017995,"FEDERAL NATIONAL MORTGAGE, ",0,2011-04-07T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,7351 S MORGAN ,0,0,,P002094746,13-12-125  Duty to secure and maintain vacant building.
402,0,0.0,,City non-suit,11CP017995,"FEDERAL NATIONAL MORTGAGE, ",0,2011-04-07T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,7351 S MORGAN ,0,0,,P002094747,13-12-140  Watchman required
403,0,0.0,,City non-suit,11CP017995,"FEDERAL NATIONAL MORTGAGE, ",0,2011-04-07T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,7351 S MORGAN ,0,0,,P002094748,13-12-125  Duty to secure and maintain vacant building.
404,0,0.0,,City non-suit,11CP017995,"FEDERAL NATIONAL MORTGAGE, ",0,2011-04-07T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,7351 S MORGAN ,0,0,,P002094749,13-12-140  Watchman required
405,0,0.0,,City non-suit,11CP018013,"GENWORTH FINANCIAL, ",0,2011-04-07T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,5611 S WOOD ,0,0,,P002094959,13-12-140  Watchman required
406,0,0.0,,City non-suit,11CP018013,"GENWORTH FINANCIAL, ",0,2011-04-07T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,5611 S WOOD ,0,0,,P002094960,13-12-140  Watchman required
407,0,0.0,,City non-suit,11CP018013,"GENWORTH FINANCIAL, ",0,2011-04-07T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,5611 S WOOD ,0,0,,P002094961,13-12-140  Watchman required
408,0,0.0,,City non-suit,11CP017930,"FIRST BANK, ",0,2011-04-08T00:00:00.000,POLICE,2011-06-03T02:30:00.000,,2902 E 78TH ,0,0,,P002134958,13-12-125  Duty to secure and maintain vacant building.
409,0,0.0,,City non-suit,11CP017997,"CARRINGTON MORTGAGE, ",0,2011-04-09T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6929 S JUSTINE ,0,0,,P002094768,13-12-125  Duty to secure and maintain vacant building.
410,0,0.0,,City non-suit,11CP017997,"CARRINGTON MORTGAGE, ",0,2011-04-09T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6929 S JUSTINE ,0,0,,P002094769,13-12-140  Watchman required
411,0,0.0,,City non-suit,11CP017997,"CARRINGTON MORTGAGE, ",0,2011-04-09T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6929 S JUSTINE ,0,0,,P002094770,13-12-125  Duty to secure and maintain vacant building.
412,0,0.0,,City non-suit,11CP017997,"CARRINGTON MORTGAGE, ",0,2011-04-09T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6929 S JUSTINE ,0,0,,P002094771,13-12-140  Watchman required
413,0,0.0,,City non-suit,11CP017997,"CARRINGTON MORTGAGE, ",0,2011-04-09T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6929 S JUSTINE ,0,0,,P002094772,13-12-125  Duty to secure and maintain vacant building.
414,0,0.0,,City non-suit,11CP017997,"CARRINGTON MORTGAGE, ",0,2011-04-09T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6929 S JUSTINE ,0,0,,P002094773,13-12-140  Watchman required
415,0,0.0,,City non-suit,11CP017998,"HSBC MORTGAGE, ",0,2011-04-09T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,1427 W 73RD PLACE ,0,0,,P002094762,13-12-125  Duty to secure and maintain vacant building.
416,0,0.0,,City non-suit,11CP017998,"HSBC MORTGAGE, ",0,2011-04-09T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,1427 W 73RD PLACE ,0,0,,P002094763,13-12-140  Watchman required
417,0,0.0,,City non-suit,11CP017998,"HSBC MORTGAGE, ",0,2011-04-09T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,1427 W 73RD PLACE ,0,0,,P002094764,13-12-125  Duty to secure and maintain vacant building.
418,0,0.0,,City non-suit,11CP017998,"HSBC MORTGAGE, ",0,2011-04-09T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,1427 W 73RD PLACE ,0,0,,P002094765,13-12-140  Watchman required
419,0,0.0,,City non-suit,11CP017998,"HSBC MORTGAGE, ",0,2011-04-09T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,1427 W 73RD PLACE ,0,0,,P002094766,13-12-125  Duty to secure and maintain vacant building.
420,0,0.0,,City non-suit,11CP017998,"HSBC MORTGAGE, ",0,2011-04-09T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,1427 W 73RD PLACE ,0,0,,P002094767,13-12-140  Watchman required
421,0,,8704.73,Default - Liable by prove-up,11CP018002,"SMITH ROTHCHILD FINANCIAL CO, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,1223.88,2022 W 68TH ,0,4300,0.0,P002109027,13-12-125  Duty to secure and maintain vacant building.
422,0,,8704.73,Default - Liable by prove-up,11CP018002,"SMITH ROTHCHILD FINANCIAL CO, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,1223.88,2022 W 68TH ,0,4300,0.0,P002109028,13-12-140  Watchman required
423,0,,8704.73,Default - Liable by prove-up,11CP018002,"SMITH ROTHCHILD FINANCIAL CO, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,1223.88,2022 W 68TH ,0,4300,0.0,P002109029,13-12-125  Duty to secure and maintain vacant building.
424,0,,8704.73,Default - Liable by prove-up,11CP018002,"SMITH ROTHCHILD FINANCIAL CO, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,1223.88,2022 W 68TH ,0,4300,0.0,P002109030,13-12-140  Watchman required
425,0,,8704.73,Default - Liable by prove-up,11CP018002,"SMITH ROTHCHILD FINANCIAL CO, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,1223.88,2022 W 68TH ,0,4300,0.0,P002109031,13-12-125  Duty to secure and maintain vacant building.
426,0,,8704.73,Default - Liable by prove-up,11CP018002,"SMITH ROTHCHILD FINANCIAL CO, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,1223.88,2022 W 68TH ,0,4300,0.0,P002109032,13-12-140  Watchman required
427,0,0.0,,City non-suit,11CP018016,"CITIFINANCIAL INC, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6511 S WINCHESTER ,0,0,,P002109045,13-12-125  Duty to secure and maintain vacant building.
428,0,0.0,,City non-suit,11CP018016,"CITIFINANCIAL INC, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6511 S WINCHESTER ,0,0,,P002109046,13-12-140  Watchman required
429,0,0.0,,City non-suit,11CP018016,"CITIFINANCIAL INC, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6511 S WINCHESTER ,0,0,,P002109047,13-12-125  Duty to secure and maintain vacant building.
430,0,0.0,,City non-suit,11CP018016,"CITIFINANCIAL INC, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6511 S WINCHESTER ,0,0,,P002109048,13-12-140  Watchman required
431,0,0.0,,City non-suit,11CP018016,"CITIFINANCIAL INC, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6511 S WINCHESTER ,0,0,,P002109049,13-12-125  Duty to secure and maintain vacant building.
432,0,0.0,,City non-suit,11CP018016,"CITIFINANCIAL INC, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6511 S WINCHESTER ,0,0,,P002109050,13-12-140  Watchman required
433,0,0.0,,City non-suit,11CP018017,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6754 S HONORE ,0,0,,P002109039,13-12-125  Duty to secure and maintain vacant building.
434,0,0.0,,City non-suit,11CP018017,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6754 S HONORE ,0,0,,P002109040,13-12-140  Watchman required
435,0,0.0,,City non-suit,11CP018017,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6754 S HONORE ,0,0,,P002109041,13-12-125  Duty to secure and maintain vacant building.
436,0,0.0,,City non-suit,11CP018017,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6754 S HONORE ,0,0,,P002109042,13-12-140  Watchman required
437,0,0.0,,City non-suit,11CP018017,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6754 S HONORE ,0,0,,P002109043,13-12-125  Duty to secure and maintain vacant building.
438,0,0.0,,City non-suit,11CP018017,"NATIONAL ASSET MANAGEMENT GROUP LLC, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6754 S HONORE ,0,0,,P002109044,13-12-140  Watchman required
439,0,0.0,,City non-suit,11CP019543,"INDY MAC BANK, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6508 S BISHOP ,0,0,,P002108488,13-12-125  Duty to secure and maintain vacant building.
440,0,0.0,,City non-suit,11CP019543,"INDY MAC BANK, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6508 S BISHOP ,0,0,,P002108489,13-12-140  Watchman required
441,0,0.0,,City non-suit,11CP019543,"INDY MAC BANK, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6508 S BISHOP ,0,0,,P002108490,13-12-125  Duty to secure and maintain vacant building.
442,0,0.0,,City non-suit,11CP019543,"INDY MAC BANK, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6508 S BISHOP ,0,0,,P002108491,13-12-140  Watchman required
443,0,0.0,,City non-suit,11CP019543,"INDY MAC BANK, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6508 S BISHOP ,0,0,,P002108492,13-12-125  Duty to secure and maintain vacant building.
444,0,0.0,,City non-suit,11CP019543,"INDY MAC BANK, ",0,2011-04-11T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,6508 S BISHOP ,0,0,,P002108493,13-12-140  Watchman required
445,0,0.0,,City non-suit,11CP019538,"OCWEN LOAN SERVICING LLC, ",0,2011-04-12T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,5708 S ABERDEEN ,0,0,,P002095013,13-12-125  Duty to secure and maintain vacant building.
446,0,0.0,,City non-suit,11CP019538,"OCWEN LOAN SERVICING LLC, ",0,2011-04-12T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,5708 S ABERDEEN ,0,0,,P002095016,13-12-140  Watchman required
447,0,0.0,,City non-suit,11CP019538,"OCWEN LOAN SERVICING LLC, ",0,2011-04-12T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,5708 S ABERDEEN ,0,0,,P002095017,13-12-125  Duty to secure and maintain vacant building.
448,0,0.0,,City non-suit,11CP019538,"OCWEN LOAN SERVICING LLC, ",0,2011-04-12T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,5708 S ABERDEEN ,0,0,,P002095018,13-12-140  Watchman required
449,0,0.0,,City non-suit,11CP019538,"OCWEN LOAN SERVICING LLC, ",0,2011-04-12T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,5708 S ABERDEEN ,0,0,,P002095019,13-12-125  Duty to secure and maintain vacant building.
450,0,0.0,,City non-suit,11CP019538,"OCWEN LOAN SERVICING LLC, ",0,2011-04-12T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,5708 S ABERDEEN ,0,0,,P002095020,13-12-140  Watchman required
451,0,0.0,,City non-suit,11CP020334,"NATION WIDE REO LLC, ",0,2011-04-12T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,844 W 51 PL ,0,0,,P002511052,13-12-125  Duty to secure and maintain vacant building.
452,0,0.0,,City non-suit,11CP020334,"NATION WIDE REO LLC, ",0,2011-04-12T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,844 W 51 PL ,0,0,,P002511053,13-12-140  Watchman required
453,0,0.0,,City non-suit,11CP020341,"NATION WIDE REO LLC, ",0,2011-04-12T00:00:00.000,POLICE,2011-06-03T09:00:00.000,,5430 S WINCHESTER ,0,0,,P002511093,13-12-125  Duty to secure and maintain vacant building.
